root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21
-0.016655744880962227,0.2997429313175157,0.558071821006943,0.661575654227564,0.11590072087726352,-0.08935564131533384,0.7354592075694104,-0.3035306803527827,0.5141148859831263,0.22937105400663324,-1.0751139118050719,-0.43563742839172587,-0.767940558835722,0.07432565909444329,1.083863182218135,0.6130129248405868,0.5465747397577896,-0.03858430865303587,-0.13231123279964366,0.23070399111247578,0.48023183277974746,-0.32757489525324596,0.2434308842097042,-0.1953375313404028,-0.2822060182988808,-0.18847556343402394,1.0723084438261037,0.04647579935663423,0.04339646857784571
-0.007914790487402602,0.3150002130087692,0.5584210736219394,0.6398105377492588,0.11774112328838916,-0.09119513123046445,0.7539648212693012,-0.3838312240326982,0.5207849623486103,0.10551802456705175,-0.9676937565358594,-0.3206033944384235,-0.9223117561290517,0.1184375134851427,1.1391416274618904,0.5609534676420368,0.4445561135282721,-0.0427465940274552,-0.11121231101442106,0.1817396710974864,0.5408281598096131,-0.3713008013762369,0.22150339559697838,-0.2487438681799118,-0.272375286410643,-0.15780715327165237,1.0311179147514409,0.016213695908348813,0.02058393121561889
-0.0022398968533514606,0.32499177763492804,0.5600258184410419,0.6195367043354275,0.12109049198505314,-0.09530363471636445,0.7696938235050759,-0.43463649842345586,0.5378034795119272,-0.05452382674078536,-0.8518335723905041,-0.1924336286440519,-1.0365026638295776,0.14592587692173795,1.162814357696698,0.528418050320599,0.3743295770002367,-0.03305184148997707,-0.09884199846241308,0.13484672385760188,0.5657534563860246,-0.3932174385524404,0.1947471443418647,-0.2707075342805926,-0.24577167227667385,-0.1310481863266957,0.9353859688140087,0.005407203198647403,0.021240601656019244
0.0027203411840984477,0.33500509812285906,0.5623087285902408,0.603431827259141,0.12319008165579635,-0.09472429065905046,0.7821262956783068,-0.48091035967624096,0.5402704276839574,-0.23800902373165816,-0.7642763435285382,-0.08299777870947458,-1.1381583231307286,0.16190112835357268,1.1692134466391075,0.5011365599634329,0.3342279678538961,-0.014118819677801226,-0.09199082939113315,0.09844235855926185,0.5613097388559612,-0.39718981139100634,0.16515605571400538,-0.2818275390160864,-0.21276281495079236,-0.11187149760436899,0.8116682151418997,0.02274685512934921,0.04684493618785241
0.004695840983583674,0.34438652992004304,0.5648031560013812,0.5872395898166541,0.12073103203337296,-0.09183822103123522,0.7950719610286485,-0.5231786710699955,0.5290936240501666,-0.4615408542906654,-0.6945101353817407,0.04737392201912713,-1.2093482405367553,0.17209714874531018,1.1637695615927721,0.47761415363904275,0.31516324087215686,0.0003600770508919264,-0.08737117257049759,0.06500893723911044,0.544365885403771,-0.39162379039033024,0.13784000851549058,-0.28189942646860394,-0.17580709783649112,-0.08502842679553563,0.6781153930745829,0.07440268875084899,0.0891499212514674
0.0031555948128752977,0.3531382721518066,0.5673235406096087,0.5689083894916784,0.11392112316882595,-0.09023521698237935,0.8094583545050844,-0.5772634970747079,0.5097251195326762,-0.7001012257637343,-0.6663390078810896,0.20667752045662746,-1.2527178687557374,0.18023117122449084,1.1592408806748453,0.4359067799011887,0.29889305608126693,0.02032186028605236,-0.08016991587788008,0.031134779586812857,0.5076239157996285,-0.37660890164893507,0.11914352281347541,-0.2718259940432925,-0.1574031837799586,-0.07105011546585066,0.5561541807438805,0.15275206290594112,0.13407307688039255
0.0044226243522969035,0.3567662678943676,0.5693771857431559,0.5586346264415145,0.1090015125612052,-0.0865539963852952,0.8176517780263499,-0.6183555162173094,0.4806561460239762,-0.9022050998563784,-0.6539658790107679,0.3257866624133028,-1.2734572658214731,0.18386558816422388,1.1412415398074445,0.4099643717063357,0.29668594964822925,0.04441816290267547,-0.07420879713871499,0.014302635135847758,0.45172367511610645,-0.34999121956375007,0.09906845647516296,-0.26201410349585275,-0.15049075818291235,-0.06007159613261391,0.4629256334160845,0.24581899032687843,0.17360335461461138
0.005915469044411136,0.35905567141838624,0.5707883981423408,0.5498994637301896,0.10215329090134467,-0.08468671649774581,0.8246232139565959,-0.6525984331408262,0.4620455139840658,-1.078745645292207,-0.654469074373198,0.446919638605822,-1.2691690875380006,0.18521043230445944,1.1265697627112579,0.39357129205968533,0.29811509604659947,0.0671591761281427,-0.06206723792704846,0.007490817703383779,0.40183898954771186,-0.3104967039592889,0.07847733416017333,-0.24673904399453522,-0.14857413767812175,-0.07099554565361832,0.40062350656058393,0.32302192005787395,0.20140272905324455
0.004847608220615354,0.367348652390081,0.57130140150807,0.5387310599110846,0.09763836219171376,-0.08492575460575141,0.8324801568327275,-0.6762654896053023,0.4467261310547928,-1.2209861117351775,-0.665195101757717,0.5367511137766011,-1.2704483169302296,0.18630944281994127,1.1241040290439872,0.35967076101788287,0.2886233740844733,0.09767646811295905,-0.047887439508962945,0.00806446394015882,0.37556414140416144,-0.2882237149795084,0.0627712683226447,-0.22668143448310465,-0.1487172883088394,-0.09177432597841466,0.40608496459430116,0.34499999313185,0.22711828651466576
0.004651475286658125,0.3641959309129322,0.5713360238809753,0.5320977995711422,0.09633064149855798,-0.08526660151286164,0.8368524038720755,-0.6893600935857124,0.4399046606678481,-1.2894690171335559,-0.6665800963794153,0.5762637313145149,-1.2925020343134057,0.18917158697047406,1.1202017214285025,0.3394795980058487,0.28449462572678225,0.1121182064943179,-0.04378929392414688,0.004013767193523185,0.3663370508518697,-0.2825909341087067,0.046040720153041295,-0.21084888957417403,-0.15336804552390654,-0.11220011875941731,0.43721133899797165,0.344999999999957,0.24165907384729027
